Date,Open,High,Low,Close,Gain,% Gain
3/7/2018,2710.18,2730.60,2701.74,2726.80,16.62,0.0061
3/8/2018,2732.75,2740.45,2722.65,2738.97,6.22,0.0023
3/9/2018,2752.91,2786.57,2751.54,2786.57,33.66,0.0122
3/12/2018,2790.54,2796.98,2779.26,2783.02,-7.52,-0.0027
3/13/2018,2792.31,2801.90,2758.68,2765.31,-27.00,-0.0097
3/14/2018,2774.06,2777.11,2744.38,2749.48,-24.58,-0.0089
3/15/2018,2754.27,2763.03,2741.47,2747.33,-6.94,-0.0025
3/16/2018,2750.57,2761.85,2749.97,2752.01,1.44,0.0005
3/19/2018,2741.38,2741.38,2694.59,2712.92,-28.46,-0.0104
3/20/2018,2715.05,2724.22,2710.05,2716.94,1.89,0.0007
3/21/2018,2714.99,2739.14,2709.79,2711.93,-3.06,-0.0011
3/22/2018,2691.36,2695.68,2641.59,2643.69,-47.67,-0.0177
3/23/2018,2646.71,2657.67,2585.89,2588.26,-58.45,-0.0221
3/26/2018,2619.35,2661.36,2601.81,2658.55,39.20,0.0150
3/27/2018,2667.57,2674.78,2596.12,2612.62,-54.95,-0.0206
3/28/2018,2611.30,2632.65,2593.06,2605.00,-6.30,-0.0024
3/29/2018,2614.41,2659.07,2609.72,2640.87,26.46,0.0101
4/2/2018,2633.45,2638.30,2553.80,2581.88,-51.57,-0.0196
4/3/2018,2592.17,2619.14,2575.49,2614.45,22.28,0.0086
4/4/2018,2584.04,2649.86,2573.61,2644.69,60.65,0.0235
4/5/2018,2657.36,2672.08,2649.58,2662.84,5.48,0.0021
4/6/2018,2645.82,2656.88,2586.27,2604.47,-41.35,-0.0156
4/9/2018,2617.18,2653.55,2610.79,2613.16,-4.02,-0.0015
4/10/2018,2638.41,2665.45,2635.78,2656.87,18.46,0.0070
4/11/2018,2643.89,2661.43,2639.25,2642.19,-1.70,-0.0006
4/12/2018,2653.83,2674.72,2653.83,2663.99,10.16,0.0038
4/13/2018,2676.90,2680.26,2645.05,2656.30,-20.60,-0.0077
4/16/2018,2670.10,2686.49,2665.16,2677.84,7.74,0.0029
4/17/2018,2692.74,2713.34,2692.05,2706.39,13.65,0.0051
4/18/2018,2710.11,2717.49,2703.63,2708.64,-1.47,-0.0005
4/19/2018,2701.16,2702.84,2681.90,2693.13,-8.03,-0.0030
4/20/2018,2692.56,2693.94,2660.61,2670.14,-22.42,-0.0083
4/23/2018,2675.40,2682.86,2657.99,2670.29,-5.11,-0.0019
4/24/2018,2680.80,2683.55,2617.32,2634.56,-46.24,-0.0172
4/25/2018,2634.92,2645.30,2612.67,2639.40,4.48,0.0017
4/26/2018,2651.65,2676.48,2647.16,2666.94,15.29,0.0058
4/27/2018,2675.47,2677.35,2659.01,2669.91,-5.56,-0.0021
4/30/2018,2682.51,2682.87,2648.04,2648.05,-34.46,-0.0128
5/1/2018,2642.96,2655.27,2625.41,2654.80,11.84,0.0045
5/2/2018,2654.24,2660.87,2631.70,2635.67,-18.57,-0.0070
5/3/2018,2628.08,2637.14,2594.62,2629.73,1.65,0.0006
5/4/2018,2621.45,2670.93,2615.32,2663.42,41.97,0.0160
5/7/2018,2680.34,2683.35,2664.70,2672.63,-7.71,-0.0029
5/8/2018,2670.26,2676.34,2655.20,2671.92,1.66,0.0006
5/9/2018,2678.12,2701.27,2674.14,2697.79,19.67,0.0073
5/10/2018,2705.02,2726.11,2704.54,2723.07,18.05,0.0067
5/11/2018,2722.70,2732.86,2717.45,2727.72,5.02,0.0018
5/14/2018,2738.47,2742.10,2725.47,2730.13,-8.34,-0.0030
5/15/2018,2718.59,2718.59,2701.91,2711.45,-7.14,-0.0026
5/16/2018,2712.62,2727.76,2712.17,2722.46,9.84,0.0036
5/17/2018,2719.71,2731.96,2711.36,2720.13,0.42,0.0002
5/18/2018,2717.35,2719.50,2709.18,2712.97,-4.38,-0.0016
5/21/2018,2735.39,2739.19,2725.70,2733.01,-2.38,-0.0009
5/22/2018,2738.34,2742.24,2721.88,2724.44,-13.90,-0.0051
5/23/2018,2713.98,2733.33,2709.54,2733.29,19.31,0.0071
5/24/2018,2730.94,2731.97,2707.38,2727.76,-3.18,-0.0012
5/25/2018,2723.60,2727.36,2714.99,2721.33,-2.27,-0.0008
5/29/2018,2705.11,2710.67,2676.81,2689.86,-15.25,-0.0056
5/30/2018,2702.43,2729.34,2702.43,2724.01,21.58,0.0080
5/31/2018,2720.98,2722.50,2700.68,2705.27,-15.71,-0.0058
6/1/2018,2718.70,2736.93,2718.70,2734.62,15.92,0.0059
6/4/2018,2741.67,2749.16,2740.54,2746.87,5.20,0.0019
6/5/2018,2748.46,2752.61,2739.51,2748.80,0.34,0.0001
6/6/2018,2753.25,2772.39,2748.46,2772.35,19.10,0.0069
6/7/2018,2774.84,2779.90,2760.16,2770.37,-4.47,-0.0016
6/8/2018,2765.84,2779.39,2763.59,2779.03,13.19,0.0048
6/11/2018,2780.18,2790.21,2780.17,2782.00,1.82,0.0007
6/12/2018,2785.60,2789.80,2778.78,2786.85,1.25,0.0004
6/13/2018,2787.94,2791.47,2774.65,2775.63,-12.31,-0.0044
6/14/2018,2783.21,2789.06,2776.52,2782.49,-0.72,-0.0003
6/15/2018,2777.78,2782.81,2761.73,2779.66,1.88,0.0007
6/18/2018,2765.79,2774.99,2757.12,2773.75,7.96,0.0029
6/19/2018,2752.01,2765.05,2743.19,2762.59,10.58,0.0038
6/20/2018,2769.73,2774.86,2763.91,2767.32,-2.41,-0.0009
6/21/2018,2769.28,2769.28,2744.39,2749.76,-19.52,-0.0070
6/22/2018,2760.79,2764.17,2752.68,2754.88,-5.91,-0.0021
6/25/2018,2742.94,2742.94,2698.67,2717.07,-25.87,-0.0094
6/26/2018,2722.12,2732.91,2715.60,2723.06,0.94,0.0003
6/27/2018,2728.45,2746.09,2699.38,2699.63,-28.82,-0.0106
6/28/2018,2698.69,2724.34,2691.99,2716.31,17.62,0.0065
6/29/2018,2727.13,2743.26,2718.03,2718.37,-8.76,-0.0032
7/2/2018,2704.95,2727.26,2698.95,2726.71,21.76,0.0080
7/3/2018,2733.27,2736.58,2711.16,2713.22,-20.05,-0.0073
7/5/2018,2724.19,2737.83,2716.02,2736.61,12.42,0.0046
7/6/2018,2737.68,2764.41,2733.52,2759.82,22.14,0.0081
7/9/2018,2775.62,2784.65,2770.73,2784.17,8.55,0.0031
7/10/2018,2788.56,2795.58,2786.24,2793.84,5.28,0.0019
7/11/2018,2779.82,2785.91,2770.77,2774.02,-5.80,-0.0021
7/12/2018,2783.14,2799.22,2781.53,2798.29,15.15,0.0054
7/13/2018,2796.93,2804.53,2791.69,2801.31,4.38,0.0016
7/16/2018,2797.36,2801.19,2793.39,2798.43,1.07,0.0004
7/17/2018,2789.34,2814.19,2789.24,2809.55,20.21,0.0072
7/18/2018,2811.35,2816.76,2805.89,2815.62,4.27,0.0015
7/19/2018,2809.37,2812.05,2799.77,2804.49,-4.88,-0.0017
7/20/2018,2804.55,2809.70,2800.01,2801.83,-2.72,-0.0010
7/23/2018,2799.17,2808.61,2795.14,2806.98,7.81,0.0028
7/24/2018,2820.68,2829.99,2811.12,2820.40,-0.28,-0.0001
7/25/2018,2817.73,2848.03,2817.73,2846.07,28.34,0.0101
7/26/2018,2835.49,2845.57,2835.26,2837.44,1.95,0.0007
7/27/2018,2842.35,2843.17,2808.34,2818.82,-23.53,-0.0083
7/30/2018,2819.00,2821.74,2798.11,2802.60,-16.40,-0.0058
7/31/2018,2809.73,2824.46,2808.06,2816.29,6.56,0.0023
8/1/2018,2821.17,2825.83,2805.85,2813.36,-7.81,-0.0028
8/2/2018,2800.48,2829.91,2796.34,2827.22,26.74,0.0095
8/3/2018,2829.62,2840.38,2827.37,2840.35,10.73,0.0038
8/6/2018,2840.29,2853.29,2835.98,2850.40,10.11,0.0036
8/7/2018,2855.92,2863.43,2855.92,2858.45,2.53,0.0009
8/8/2018,2856.79,2862.44,2853.09,2857.70,0.91,0.0003
8/9/2018,2857.19,2862.48,2851.98,2853.58,-3.61,-0.0013
8/10/2018,2838.90,2842.20,2825.81,2833.28,-5.62,-0.0020
8/13/2018,2835.46,2843.40,2819.88,2821.93,-13.53,-0.0048
8/14/2018,2827.88,2843.11,2826.58,2839.96,12.08,0.0043
8/15/2018,2827.95,2827.95,2802.49,2818.37,-9.58,-0.0034
8/16/2018,2831.44,2850.49,2831.44,2840.69,9.25,0.0033
8/17/2018,2838.32,2855.63,2833.73,2850.13,11.81,0.0042
8/20/2018,2853.93,2859.76,2850.62,2857.05,3.12,0.0011
8/21/2018,2861.51,2873.23,2861.32,2862.96,1.45,0.0005
8/22/2018,2860.99,2867.54,2856.05,2861.82,0.83,0.0003
8/23/2018,2860.29,2868.78,2854.03,2856.98,-3.31,-0.0012
8/24/2018,2862.35,2876.16,2862.35,2874.69,12.34,0.0043
8/27/2018,2884.69,2898.25,2884.69,2896.74,12.05,0.0042
8/28/2018,2901.45,2903.77,2893.50,2897.52,-3.93,-0.0014
8/29/2018,2900.62,2916.50,2898.40,2914.04,13.42,0.0046
8/30/2018,2908.94,2912.46,2895.22,2901.13,-7.81,-0.0027
8/31/2018,2898.37,2906.32,2891.73,2901.52,3.15,0.0011
9/4/2018,2896.96,2900.18,2885.13,2896.72,-0.24,-0.0001
9/5/2018,2891.59,2894.21,2876.92,2888.60,-2.99,-0.0010
9/6/2018,2888.64,2892.05,2867.29,2878.05,-10.59,-0.0037
9/7/2018,2868.26,2883.81,2864.12,2871.68,3.42,0.0012
9/10/2018,2881.39,2886.93,2875.94,2877.13,-4.26,-0.0015
9/11/2018,2871.57,2892.52,2866.78,2887.89,16.32,0.0057
9/12/2018,2888.29,2894.65,2879.20,2888.92,0.63,0.0002
